frame_index,timestamp_sec,pred_relative_yaw,oxts_absolute_yaw,oxts_relative_yaw,yaw_error,abs_yaw_error,pred_relative_pitch,oxts_absolute_pitch,oxts_relative_pitch,pitch_error,abs_pitch_error,pred_relative_roll,oxts_absolute_roll,oxts_relative_roll,roll_error,abs_roll_error,tracked_point_count,inlier_count,inlier_ratio,confidence,warnings
70,7.0,0.012803378679466265,-23.583038715175174,-0.5633893999521433,0.5761927786316221,0.5761927786316221,-3.7693020030194364,0.1591103797078296,0.11745634800180937,-3.886758351021257,3.886758351021257,-0.10100771067600126,1.0345325948882145,-0.05013380707393367,-0.05087390360208133,0.05087390360208133,256,239,0.93359375,0.37343750000000003,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
71,7.1,0.1018416410884741,-24.328456806640375,-0.7454180914652113,0.847259732553681,0.847259732553681,-3.532026868184966,0.30676160351304277,0.14765122380521234,-3.6796780919901835,3.6796780919901835,-0.09999092617786838,0.9113466689350874,-0.12318592595312339,0.02319499977525652,0.02319499977525652,252,237,0.9404761904761905,0.3761904761904762,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
72,7.2,0.16206587512041276,-25.13168633963428,-0.8032295329938961,0.965295408114315,0.965295408114315,-4.085224324826246,0.4129306829507843,0.10616907943773413,-4.191393404263977,4.191393404263977,0.0008321569839661058,0.7924579264454416,-0.11888874248964498,0.11972089947360587,0.11972089947360587,252,235,0.9325396825396826,0.373015873015873,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
73,7.3,-0.3327148789937796,-26.009629569113237,-0.8779432294789444,0.5452283504851607,0.5452283504851607,-5.6374614390035696,0.5013953665189834,0.0884646835681906,-5.725926122571764,5.725926122571764,0.3281347674185912,0.7528092470223886,-0.039648679423066824,0.3677834468416563,0.3677834468416563,251,234,0.9322709163346613,0.37290836653386455,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
74,7.4,0.09829335001714112,-27.041125487687257,-1.0314959185740236,1.1297892685911677,1.1297892685911677,-5.174303477230287,0.4883892245695137,-0.013006141949460925,-5.161297335280835,5.161297335280835,-0.1965590545160977,0.7066861445143573,-0.04612310250803375,-0.1504359520080527,0.1504359520080527,251,235,0.9362549800796812,0.3745019920318725,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
75,7.5,0.06113181716094066,-28.091414421941572,-1.0502889342543256,1.1114207514152667,1.1114207514152667,-4.9252398809352895,0.4104096686522087,-0.07797955591729533,-4.847260325017999,4.847260325017999,-0.4333989942422943,0.6768923391675545,-0.029793805346798763,-0.403605188895483,0.403605188895483,251,228,0.9083665338645418,0.36334661354581677,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
76,7.6,0.008112596297165079,-29.246382745366287,-1.1549683234247254,1.1630809197218923,1.1630809197218923,-6.183426966302069,0.34898859301418445,-0.06142107563803734,-6.122005890664042,6.122005890664042,-0.0013231776404544588,0.570035710375656,-0.1068566287918884,0.10553345115144452,0.10553345115144452,250,230,0.92,0.36800000000000005,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
77,7.7,0.24761061357428493,-30.566420209568186,-1.3200374642019028,1.567648077776198,1.567648077776198,-7.832837570705203,0.28412977060537525,-0.06485882240880869,-7.7679787482964,7.7679787482964,-0.5059040762388748,0.3743133275589668,-0.1957223828166832,-0.31018169342218016,0.31018169342218016,249,220,0.8835341365461847,0.3534136546184739,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
78,7.8,0.04968790186458872,-31.770892086492207,-1.204471876924032,1.254159778788619,1.254159778788619,-5.321972067018044,0.21205167997791766,-0.07207809062745696,-5.249893976390581,5.249893976390581,-0.01699926150683308,0.25009607757460434,-0.1242172499843548,0.10721798847751529,0.10721798847751529,247,227,0.9190283400809717,0.3676113360323887,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
79,7.9,-0.031616295798765896,-33.00017303594539,-1.2292809494531696,1.1976646536544138,1.1976646536544138,-8.953857976164617,0.1445572517115067,-0.06749442826640006,-8.886363547898213,8.886363547898213,-0.38447645721616514,0.332716591632469,0.08262051405785087,-0.4670969712740032,0.4670969712740032,244,212,0.8688524590163934,0.3475409836065574,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
80,8.0,0.07406531595932954,-34.40953462040818,-1.4093615844628005,1.4834269004221312,1.4834269004221312,-6.1795649434500115,0.07534395005970325,-0.06921330165181416,-6.110351641798189,6.110351641798189,-0.5541839252047341,0.3689848200642502,0.036268228431794114,-0.5904521536365337,0.5904521536365337,243,226,0.9300411522633745,0.3720164609053498,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
81,8.1,0.016320573197577935,-35.75787619968955,-1.3483415792813673,1.3646621524789566,1.3646621524789566,-0.8248166335739755,-0.0008594366926962349,-0.076203386752411,-0.7486132468215771,0.7486132468215771,-0.04508392025273005,0.3185645340927377,-0.05042028597151216,0.005336365718790148,0.005336365718790148,241,92,0.3817427385892116,0.08743651107935468,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
82,8.2,0.08399535837946412,-37.12203141411652,-1.3641552144269724,1.4481505728064406,1.4481505728064406,-0.9184236528579687,-0.0861728523876758,-0.08531341569496931,-0.8331102371629981,0.8331102371629981,-0.06141749012902737,0.3199396328010517,0.001375098708308542,-0.06279258883733974,0.06279258883733974,240,128,0.5333333333333333,0.1706666666666667,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
83,8.3,-0.09923598083096513,-38.675434588275216,-1.5534031741586887,1.45416719332772,1.45416719332772,-0.8401942349290868,-0.0888084582452776,-0.002635605857591372,-0.8375586290715091,0.8375586290715091,-0.0360891241617934,0.46392392671742755,0.14398429391638956,-0.18007341807819444,0.18007341807819444,239,117,0.4895397489539749,0.14378949948355244,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
84,8.4,0.04183970705560216,-40.103188117961714,-1.4277535296864983,1.4695932367420994,1.4695932367420994,-0.3367365932993556,-0.06686417469176707,0.02194428355352329,-0.35868087685287264,0.35868087685287264,0.08662019325969508,0.63684258928791,0.17291866257048127,-0.08629846931077623,0.08629846931077623,237,138,0.5822784810126582,0.20342893767024517,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
85,8.5,-0.06207316259301975,-41.54205702887375,-1.4388689109120492,1.37679574831904,1.37679574831904,-0.34791979077161705,-0.02223076245107594,0.0446334122406995,-0.3925532030123122,0.3925532030123122,0.021498958766648354,0.7326984284132968,0.09585583912539164,-0.07435688035874932,0.07435688035874932,232,125,0.5387931034482759,0.17417880499405475,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
86,8.6,0.22747644688223145,-43.128519867811484,-1.5864628389377344,1.8139392858199699,1.8139392858199699,-0.373554655155828,-5.729577951308232e-05,0.022173466671574715,-0.39572812182740336,0.39572812182740336,0.03511196562658847,0.6992376931776566,-0.03346073523564996,0.06857270086223366,0.06857270086223366,228,131,0.5745614035087719,0.19807248384118192,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
87,8.7,-0.061780272644598774,-44.565669905338126,-1.437150037526635,1.3753697648820378,1.3753697648820378,-0.3698052075932246,0.0022345354010102104,0.0022918311805142366,-0.3720970387737452,0.3720970387737452,-0.06413428101946705,0.5610975687716152,-0.13814012440604984,0.07400584338657268,0.07400584338657268,223,121,0.5426008968609866,0.1766494399646082,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
88,8.8,0.0193251769382465,-45.99714766069298,-1.4314777553548481,1.4508029322931009,1.4508029322931009,-0.35423670979675737,0.04549284893338736,0.04325831353239096,-0.39749502332915654,0.39749502332915654,0.030607084958929925,0.4671324903701602,-0.09396507840145318,0.12457216336036936,0.12457216336036936,218,148,0.6788990825688074,0.27155963302752295,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
89,8.9,-0.14159906000516082,-47.532158889627965,-1.5350112289349909,1.3934121689298422,1.3934121689298422,-0.3358038582135564,0.0716197243913529,0.026126875457975984,-0.36193073367152806,0.36193073367152806,-0.018643081470828177,0.5994284452658674,0.1322959548957101,-0.1509390363665375,0.1509390363665375,215,107,0.49767441860465117,0.14860789616008654,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
90,9.0,-0.4511152067109005,-48.907314893721455,-1.3751560040934976,0.9240407973825882,0.9240407973825882,-0.30203878438025267,0.08697499330085896,0.015355268909502229,-0.3173940532897461,0.3173940532897461,-0.06700078347831628,0.740547950206589,0.14111950494071834,-0.20812028841902475,0.20812028841902475,214,114,0.5327102803738317,0.17026814568957985,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
91,9.1,0.28578600279437916,-50.3089988437295,-1.4016839500080494,1.6874699528024166,1.6874699528024166,-0.32501409216940086,0.10158541707669497,0.014610423775849313,-0.33962451594524623,0.33962451594524623,-0.10527336724490075,0.698091777587395,-0.04245617261918255,-0.06281719462572255,0.06281719462572255,211,119,0.5639810426540285,0.19084476988387508,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
92,9.2,0.19053479732984874,-51.83123311383307,-1.5222342701035814,1.7127690674334417,1.7127690674334417,-0.2835777391493922,0.1137321223334684,0.012146705256782298,-0.29572444440617573,0.29572444440617573,0.04260230596516436,0.5569722726466733,-0.14111950494071834,0.1837218109058938,0.1837218109058938,204,90,0.4411764705882353,0.11678200692041524,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
93,9.3,0.052917482851175944,-53.17361593204508,-1.342382818212002,1.3953003010631733,1.3953003010631733,-0.30382868352253,0.1883312272595016,0.07459910492602262,-0.37842778844856184,0.37842778844856184,0.021460731404790847,0.5125680435240345,-0.044404229122648076,0.06586496052744906,0.06586496052744906,185,74,0.4,0.09600000000000003,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
94,9.4,0.019409101743117163,-54.528260047072884,-1.35464411502781,1.3740532167709318,1.3740532167709318,-0.3782006198061739,0.32389304158745436,0.1355618143279571,-0.5137624341341223,0.5137624341341223,0.01113029814547593,0.4251346839870709,-0.08743335953695919,0.09856365768243336,0.09856365768243336,170,63,0.37058823529411766,0.082401384083045,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
95,9.5,0.23202513900830823,-56.03531093560549,-1.5070508885326035,1.7390760275409036,1.7390760275409036,-0.3272006971653195,0.38393901851716467,0.06004597692970037,-0.38724667409502445,0.38724667409502445,0.006060152252023603,0.2078690880734627,-0.21726559591360228,0.223325748165621,0.223325748165621,149,68,0.4563758389261745,0.12496734381334174,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
96,9.6,0.24547394740635745,-57.4478237879415,-1.4125128523360218,1.657986799742389,1.657986799742389,-0.3032681150518446,0.3579267346182253,-0.026012283898950272,-0.27725583115289965,0.27725583115289965,-0.049706641259755886,-0.001059971920992023,-0.20892905999446043,0.1592224187347142,0.1592224187347142,135,69,0.5111111111111111,0.15674074074074074,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
97,9.7,0.39956433247758666,-58.860336640277524,-1.4125128523360218,1.812077184813603,1.812077184813603,-0.10760129022157627,0.33191445071928594,-0.026012283898950272,-0.08158900632261634,0.08158900632261634,0.05270330912922829,-0.2099890319154467,-0.20892905999446043,0.2616323691237028,0.2616323691237028,124,32,0.25806451612903225,0.03995837669094693,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
98,9.8,0.1412096662064721,-60.2853972683269,-1.4250606280493798,1.566270294255844,1.566270294255844,-0.4034604722936456,0.3378159160091334,0.00590146528983837,-0.4093619375834976,0.4093619375834976,-0.061985522965556344,-0.24293410513546904,-0.03294507322002005,-0.02904044974553699,0.02904044974553699,124,60,0.4838709677419355,0.14047866805411033,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
99,9.9,-0.06260990365996424,-61.857135091929784,-1.5717378236028878,1.5091279199429266,1.5091279199429266,-0.16272567085689113,0.36560436907297833,0.027788453063834595,-0.1905141239207353,0.1905141239207353,0.05821204002545862,-0.3064751246154773,-0.0635410194799988,0.12175305950546544,0.12175305950546544,120,61,0.5083333333333333,0.15504166666666666,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
100,10.0,-0.012618990882975144,-63.31760451171826,-1.460469419788467,1.4478504289054968,1.4478504289054968,-0.1972296545400266,0.4528085454918896,0.08720417641890776,-0.2844338309589318,0.2844338309589318,0.03473240326504306,-0.3793553561561181,-0.07288023154063694,0.10761263480569028,0.10761263480569028,114,58,0.5087719298245614,0.1553093259464451,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
101,10.1,0.21730749246059294,-64.88269602489761,-1.5650915131793681,1.7823990056399737,1.7823990056399737,-0.20720938602444164,0.5645926113219132,0.11178406583002243,-0.31899345185445327,0.31899345185445327,-0.046716436365110164,-0.5172662974441072,-0.1379109412879984,0.09119450492289616,0.09119450492289616,110,45,0.4090909090909091,0.10041322314049589,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
102,10.2,0.1516490675872245,-66.2381995766181,-1.3555035517204885,1.5071526193077034,1.5071526193077034,-0.1408504070922947,0.6772361138446331,0.11264350252272948,-0.25349390961503104,0.25349390961503104,0.14362611178165513,-0.6406814065152865,-0.12341510907117481,0.2670412208528319,0.2670412208528319,95,32,0.3368421052631579,0.06467368421052631,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
103,10.3,0.9282511083926819,-67.58367636692383,-1.3454767903057245,2.273727898698411,2.273727898698411,-2.197209792829487,0.7219841176443503,0.04474800379972521,-2.241957796629208,2.241957796629208,-0.08147930051660066,-0.7144783705281366,-0.07379696401284264,-0.007682336503762599,0.007682336503762599,86,56,0.6511627906976745,0.21879069767441864,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
104,10.4,-0.04191661662395698,-69.05537575949685,-1.4716993925730435,1.4297827759490929,1.4297827759490929,-0.11259220062010623,0.67792366319879,-0.04406045444557094,-0.06853174617452851,0.06853174617452851,0.09696374062445762,-0.8056932515129637,-0.0912148809848361,0.18817862160929621,0.18817862160929621,82,64,0.7804878048780488,0.256,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
105,10.5,-0.03745941062773773,-70.42703672104005,-1.3716609615431992,1.3342015509154521,1.3342015509154521,-0.16795312979167254,0.6167317706788181,-0.06119189251998591,-0.10676123727168374,0.10676123727168374,-0.01445582338416166,-0.8417895926062055,-0.036096341093241335,0.021640517709073492,0.021640517709073492,73,26,0.3561643835616438,0.05556164383561642,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
106,10.6,-0.3424639076249014,-71.7958901893871,-1.3688534683470266,1.026389560722123,1.026389560722123,0.03892082647646703,0.5927821348423497,-0.023949635836459038,0.06287046231292948,0.06287046231292948,0.05728881508509914,-0.8927828363728487,-0.05099324376664072,0.10828205885172792,0.10828205885172792,72,61,0.8472222222222222,0.244,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
107,10.7,-0.08573102082468147,-73.24123352338411,-1.445343333997016,1.3596123131723346,1.3596123131723346,-0.03583172230046907,0.5588630333706051,-0.03391910147175281,-0.001912620828704803,0.001912620828704803,-0.0542266235944158,-0.965376589015924,-0.07259375264308687,0.018367129048669995,0.018367129048669995,71,33,0.4647887323943662,0.0920281690140845,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
108,10.8,-0.07224523990512108,-74.49704241875185,-1.2558088953677498,1.1835636554626205,1.1835636554626205,-0.06529361203312267,0.5197300159631697,-0.03913301740743691,-0.026160594625679323,0.026160594625679323,-0.06533757208610427,-1.0229015516470588,-0.05752496263113471,-0.007812609454958874,0.007812609454958874,71,41,0.5774647887323944,0.142056338028169,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
109,10.9,-0.3520701967611135,-75.73342804486465,-1.2363856261127921,0.8843154293516875,0.8843154293516875,-0.05707864030253883,0.5501540748846164,0.03042405892145439,-0.08750269922398957,0.08750269922398957,0.00844573167329377,-1.0542423430407146,-0.031340791393660083,0.039786523066965174,0.039786523066965174,67,46,0.6865671641791045,0.18400000000000002,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
110,11.0,-0.2239641682528289,-76.978809108361,-1.2453810634963531,1.021416895243533,1.021416895243533,-0.16237195865070977,0.6237791515589273,0.07362507667431828,-0.23599703532502758,0.23599703532502758,0.03927277078307922,-1.1009384033438767,-0.04669606030316231,0.08596883108623388,0.08596883108623388,66,37,0.5606060606060606,0.12445454545454544,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
111,11.1,-0.031175955501013382,-78.33144787110587,-1.3526387627448457,1.3214628072438188,1.3214628072438188,-0.20692098777957157,0.7030765104050333,0.07929735884610523,-0.2862183466256738,0.2862183466256738,0.012302608364373848,-1.1366336739805272,-0.03569527063663713,0.047997879001002275,0.047997879001002275,66,28,0.42424242424242425,0.07127272727272728,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
112,11.2,-0.2951702002731528,-79.5316225645664,-1.2001746934605535,0.9050044931873913,0.9050044931873913,-0.21848258029457993,0.7645548818225705,0.06147837141753598,-0.27996095171212687,0.27996095171212687,-0.04116026360548761,-1.1326229694146115,0.004010704565928336,-0.04517096817141919,0.04517096817141919,66,31,0.4696969696969697,0.0873636363636364,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
113,11.3,-0.020602202977116867,-80.80118244701727,-1.2695598824508636,1.2489576794737332,1.2489576794737332,-0.19345349020683186,0.7957810816572004,0.03122619983463437,-0.22467969004145516,0.22467969004145516,-0.0023373153731266923,-1.1119391930103886,0.02068377640421204,-0.023021091777337688,0.023021091777337688,66,50,0.7575757575757576,0.2,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
114,11.4,-0.16956750795282416,-81.87799932718613,-1.076816880168849,0.9072493722160289,0.9072493722160289,-0.32191620994794506,0.7831760101643223,-0.012605071492885145,-0.3093111384550582,0.3093111384550582,-0.02782076573197626,-1.1131424043801634,-0.001203211369784185,-0.02661755436218982,0.02661755436218982,61,46,0.7540983606557377,0.184,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
115,11.5,-0.24456534413948172,-82.897864202519,-1.0198648753328712,0.775299531193383,0.775299531193383,-0.2691175641821491,0.7346464849167416,-0.0485295252475737,-0.22058803893457934,0.22058803893457934,-0.08817235104944758,-1.078707640892801,0.0344347634873543,-0.12260711453680528,0.12260711453680528,61,43,0.7049180327868853,0.17200000000000001,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
116,11.6,-1.746012740782547,-83.92059386682752,-1.022729664308514,-0.723283076474047,0.723283076474047,-0.6281090110429873,0.6610787040219438,-0.07356778089479121,-0.5545412301482031,0.5545412301482031,0.5244491572584674,-1.1145175030884773,-0.035809862195662845,0.5602590194541222,0.5602590194541222,60,47,0.7833333333333333,0.188,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
117,11.7,2.1039725388152393,-85.06759807689991,-1.1470042100723958,3.2509767488876378,3.2509767488876378,4.463279350692246,0.574905851634268,-0.08617285238767636,4.549452203079909,4.549452203079909,-15.361342474660125,-1.1757666913879623,-0.06124918829948456,-15.300093286360635,15.300093286360635,60,57,0.95,0.22799999999999998,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
118,11.8,-0.2790012075661078,-86.08809320580743,-1.0204951289074984,0.7414939213414016,0.7414939213414016,-0.9911177345018047,0.5050622964078206,-0.06984355522644137,-0.9212741792753718,0.9212741792753718,3.0233454419632886,-1.1527337880237034,0.023032903364253343,3.0003125385990472,3.0003125385990472,60,60,1.0,0.24,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
119,11.9,0.17625107041286073,-87.10870292627396,-1.0206097204665525,1.1968607908794127,1.1968607908794127,-1.1718489080593903,0.48271694239771856,-0.022345354010099072,-1.1495035540492893,1.1495035540492893,5.6441497891165415,-1.0963547409828303,0.056379047040877595,5.587770742075662,5.587770742075662,60,59,0.9833333333333333,0.236,approximate_K_used|intrinsics_not_calibrated|pose_for_debug_only
