frame_index,time_sec,segment,pred_yaw_current,pred_yaw_calibrated,oxts_yaw,yaw_error_current,yaw_error_calibrated,abs_yaw_error_current,abs_yaw_error_calibrated,pred_pitch,oxts_pitch,pitch_error,abs_pitch_error,pred_roll,oxts_roll,roll_error,abs_roll_error,confidence,yaw_confidence_before,yaw_confidence_after,pitch_confidence,roll_confidence,confidence_failure_before,confidence_failure_after,status,detected_line_count,perspective_line_count,vanishing_point_candidate_count,horizon_candidate_count,yaw_calibration_model,yaw_calibration_scale,yaw_calibration_offset,vp_temporal_jump,vp_side_flip,vp_cluster_ambiguity,line_support_consistency,yaw_warning_flags
52,5.2,calibration_0_80,-73.66,-35.6387,-28.3315410338809,-45.3284589661191,-7.3071589661191005,45.3284589661191,7.3071589661191005,0.36,0.3596456080036177,0.00035439199638226393,0.00035439199638226393,-1.13,1.437952178439827,-2.567952178439827,2.567952178439827,0.69,0.45,0.32,0.8,0.81,False,False,full,254,87,2636,39,linear,-0.2705094869167766,-55.56446532378772,60.24880496740173,True,0.9767,0.0083,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
53,5.3,calibration_0_80,-67.03,-37.4322,-27.3145982433032,-39.7154017566968,-10.1176017566968,39.7154017566968,10.1176017566968,-0.61,0.3641719745851512,-0.9741719745851511,0.9741719745851511,-0.86,1.345419494526199,-2.205419494526199,2.205419494526199,0.64,0.24,0.14,0.87,0.81,False,False,full,241,60,1234,41,linear,-0.2705094869167766,-55.56446532378772,197.472657854195,True,0.9981,0.1191,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
54,5.4,calibration_0_80,-15.7,-51.3175,-26.431612985227087,10.731612985227088,-24.885887014772916,10.731612985227088,24.885887014772916,-0.65,0.41115451378587875,-1.0611545137858789,1.0611545137858789,0.62,1.2709922769387052,-0.6509922769387052,0.6509922769387052,0.66,0.34,0.24,0.81,0.82,False,False,full,237,68,1614,33,linear,-0.2705094869167766,-55.56446532378772,397.97813231382446,True,0.9903,0.658,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
55,5.5,calibration_0_80,-66.9,-37.4674,-25.57452541949089,-41.325474580509116,-11.892874580509108,41.325474580509116,11.892874580509108,-0.73,0.4345884876067294,-1.1645884876067294,1.1645884876067294,-0.0,1.2248118786511608,-1.2248118786511608,1.2248118786511608,0.63,0.24,0.14,0.81,0.83,False,False,full,200,76,1876,19,linear,-0.2705094869167766,-55.56446532378772,389.25471930344,True,0.984,0.0959,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
56,5.6,calibration_0_80,-31.25,-47.111,-24.68340416072392,-6.566595839276079,-22.427595839276076,6.566595839276079,22.427595839276076,0.33,0.430119416804709,-0.10011941680470898,0.10011941680470898,-0.0,1.186652889495448,-1.186652889495448,1.186652889495448,0.66,0.34,0.24,0.83,0.81,False,False,full,189,69,1604,24,linear,-0.2705094869167766,-55.56446532378772,328.2535270183702,True,0.9898,0.6222,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
57,5.7,calibration_0_80,-62.79,-38.5792,-24.01344461087745,-38.77655538912255,-14.56575538912255,38.77655538912255,14.56575538912255,-1.17,0.4651271380872023,-1.6351271380872023,1.6351271380872023,-0.0,1.1792617339382603,-1.1792617339382603,1.1792617339382603,0.66,0.29,0.17,0.86,0.83,False,False,full,172,57,1085,31,linear,-0.2705094869167766,-55.56446532378772,479.5502135334735,True,0.9966,0.1724,"[""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
58,5.8,calibration_0_80,-77.1,-34.7082,-23.416938250366748,-53.68306174963325,-11.29126174963325,53.68306174963325,11.29126174963325,-1.22,0.5291265238033153,-1.7491265238033153,1.7491265238033153,-0.0,1.135143983713187,-1.135143983713187,1.135143983713187,0.6,0.15,0.09,0.84,0.81,False,False,full,175,83,2402,25,linear,-0.2705094869167766,-55.56446532378772,1180.6435006808788,True,0.9781,0.0071,"[""yaw_sign_reference_flip"", ""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
59,5.9,calibration_0_80,-74.24,-35.4818,-22.891364064893246,-51.34863593510675,-12.590435935106754,51.34863593510675,12.590435935106754,-1.19,0.5684314285492896,-1.7584314285492897,1.7584314285492897,0.91,1.0900522052363912,-0.1800522052363912,0.1800522052363912,0.63,0.24,0.14,0.84,0.8,False,False,full,119,50,918,29,linear,-0.2705094869167766,-55.56446532378772,154.6867961398127,True,0.9886,0.1623,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
60,6.0,calibration_0_80,-68.81,-36.9507,-22.405438558842793,-46.40456144115721,-14.545261441157205,46.40456144115721,14.545261441157205,-1.36,0.5424764404298634,-1.9024764404298635,1.9024764404298635,-0.0,1.0511483709470084,-1.0511483709470084,1.0511483709470084,0.62,0.24,0.14,0.83,0.79,False,False,full,131,47,782,36,linear,-0.2705094869167766,-55.56446532378772,181.43697197649664,True,0.9983,0.1279,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
61,6.1,calibration_0_80,-44.54,-43.516,-22.061434698646245,-22.478565301353754,-21.454565301353753,22.478565301353754,21.454565301353753,-1.66,0.541502412178141,-2.201502412178141,2.201502412178141,-0.0,1.0166563116801326,-1.0166563116801326,1.0166563116801326,0.66,0.34,0.24,0.85,0.79,False,False,full,105,34,372,35,linear,-0.2705094869167766,-55.56446532378772,308.0777336971953,True,0.953,0.9032,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
62,6.2,calibration_0_80,-67.08,-37.4187,-21.80904678989112,-45.27095321010888,-15.609653210108881,45.27095321010888,15.609653210108881,-2.23,0.5853909792851621,-2.815390979285162,2.815390979285162,-0.0,1.0152239171923056,-1.0152239171923056,1.0152239171923056,0.65,0.24,0.14,0.91,0.8,False,False,full,97,59,1356,13,linear,-0.2705094869167766,-55.56446532378772,266.02062213294676,True,0.9818,0.0715,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
63,6.3,calibration_0_80,-39.46,-44.8902,-21.639966944548014,-17.820033055451987,-23.250233055451986,17.820033055451987,23.250233055451986,-2.81,0.591578923472575,-3.401578923472575,3.401578923472575,0.92,1.0305218903222986,-0.11052189032229853,0.11052189032229853,0.68,0.34,0.24,0.89,0.8,False,False,full,82,37,502,19,linear,-0.2705094869167766,-55.56446532378772,292.7878938754129,True,0.9705,0.7271,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
64,6.4,calibration_0_80,-55.66,-40.5079,-21.59246874333167,-34.06753125666833,-18.91543125666833,34.06753125666833,18.91543125666833,-2.14,0.5594932869452488,-2.699493286945249,2.699493286945249,0.86,1.067477668108237,-0.20747766810823698,0.20747766810823698,0.63,0.24,0.14,0.86,0.8,False,False,full,74,35,454,20,linear,-0.2705094869167766,-55.56446532378772,120.20506811278808,True,0.9903,0.2357,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
65,6.5,calibration_0_80,-40.68,-44.5601,-21.638534550060186,-19.041465449939814,-22.921565449939813,19.041465449939814,22.921565449939813,-3.02,0.5056352542029515,-3.5256352542029514,3.5256352542029514,-0.0,1.0526380612143484,-1.0526380612143484,1.0526380612143484,0.74,0.54,0.43,0.87,0.8,False,False,full,90,34,470,24,linear,-0.2705094869167766,-55.56446532378772,119.35301671931046,True,0.9898,0.734,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
66,6.6,calibration_0_80,-35.31,-46.0128,-21.799764873610002,-13.51023512639,-24.213035126389997,13.51023512639,24.213035126389997,-2.4,0.40955023195951246,-2.8095502319595123,2.8095502319595123,-0.0,1.0596281463149444,-1.0596281463149444,1.0596281463149444,0.75,0.54,0.43,0.92,0.8,False,False,full,87,40,620,23,linear,-0.2705094869167766,-55.56446532378772,28.914318252381445,True,0.9955,0.7742,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
67,6.7,calibration_0_80,-13.06,-52.0316,-22.078680728279682,9.018680728279682,-29.952919271720315,9.018680728279682,29.952919271720315,-2.94,0.2337667804133759,-3.173766780413376,3.173766780413376,-0.0,1.064154512896478,-1.064154512896478,1.064154512896478,0.73,0.54,0.43,0.86,0.8,False,False,full,80,39,610,19,linear,-0.2705094869167766,-55.56446532378772,89.30107110219905,True,0.987,0.7754,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
68,6.8,calibration_0_80,-45.62,-43.2238,-22.476714508557066,-23.14328549144293,-20.74708549144293,23.14328549144293,20.74708549144293,-2.27,0.06944248476985578,-2.339442484769856,2.339442484769856,1.07,1.082317275002125,-0.012317275002124983,0.012317275002124983,0.65,0.34,0.24,0.83,0.79,False,False,full,90,31,346,27,linear,-0.2705094869167766,-55.56446532378772,148.8876438795376,True,0.9963,0.578,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
69,6.9,calibration_0_80,-67.24,-37.3754,-23.019649315223035,-44.22035068477696,-14.355750684776964,44.22035068477696,14.355750684776964,-3.32,0.04165403170601085,-3.361654031706011,3.361654031706011,-2.79,1.0846664019621615,-3.8746664019621617,3.8746664019621617,0.63,0.24,0.14,0.86,0.79,False,False,full,74,29,330,19,linear,-0.2705094869167766,-55.56446532378772,280.1048525106268,True,0.9889,0.1364,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
70,7.0,calibration_0_80,-42.91,-43.9569,-23.583038715175174,-19.326961284824822,-20.373861284824823,19.326961284824822,20.373861284824823,-3.21,0.1591103797078296,-3.3691103797078297,3.3691103797078297,-0.0,1.0345325948882145,-1.0345325948882145,1.0345325948882145,0.66,0.34,0.24,0.85,0.79,False,False,full,82,27,296,22,linear,-0.2705094869167766,-55.56446532378772,305.16575250181666,True,0.984,0.6622,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity""]"
71,7.1,calibration_0_80,-42.45,-44.0813,-24.328456806640375,-18.121543193359628,-19.752843193359624,18.121543193359628,19.752843193359624,-2.86,0.30676160351304277,-3.166761603513043,3.166761603513043,0.7,0.9113466689350874,-0.21134666893508747,0.21134666893508747,0.75,0.54,0.43,0.92,0.79,False,False,full,65,22,195,18,linear,-0.2705094869167766,-55.56446532378772,18.56239478084659,True,0.9837,0.6205,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
72,7.2,calibration_0_80,-65.61,-37.8163,-25.13168633963428,-40.47831366036572,-12.68461366036572,40.47831366036572,12.68461366036572,-3.04,0.4129306829507843,-3.452930682950784,3.452930682950784,1.05,0.7924579264454416,0.2575420735545585,0.2575420735545585,0.65,0.3,0.18,0.86,0.8,False,False,full,78,29,338,23,linear,-0.2705094869167766,-55.56446532378772,591.5045434314093,True,0.9996,0.0947,"[""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
73,7.3,calibration_0_80,-64.91,-38.0057,-26.009629569113237,-38.90037043088676,-11.99607043088676,38.90037043088676,11.99607043088676,-3.13,0.5013953665189834,-3.6313953665189835,3.6313953665189835,-0.0,0.7528092470223886,-0.7528092470223886,0.7528092470223886,0.6,0.15,0.09,0.85,0.8,False,False,full,82,24,219,25,linear,-0.2705094869167766,-55.56446532378772,811.953166383382,True,0.9876,0.0594,"[""yaw_sign_reference_flip"", ""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
74,7.4,calibration_0_80,-64.46,-38.1274,-27.041125487687257,-37.41887451231274,-11.086274512312745,37.41887451231274,11.086274512312745,-2.84,0.4883892245695137,-3.3283892245695137,3.3283892245695137,-0.9,0.7066861445143573,-1.6066861445143572,1.6066861445143572,0.63,0.3,0.18,0.81,0.79,False,False,full,64,23,217,12,linear,-0.2705094869167766,-55.56446532378772,790.8464101834187,True,0.9854,0.0737,"[""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
75,7.5,calibration_0_80,-59.33,-39.5151,-28.091414421941572,-31.238585578058427,-11.423685578058425,31.238585578058427,11.423685578058425,-3.54,0.4104096686522087,-3.9504096686522088,3.9504096686522088,-0.0,0.6768923391675545,-0.6768923391675545,0.6768923391675545,0.6,0.15,0.09,0.85,0.8,False,False,full,72,25,257,15,linear,-0.2705094869167766,-55.56446532378772,709.9257404123337,True,0.9726,0.0584,"[""yaw_sign_reference_flip"", ""vp_side_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
76,7.6,calibration_0_80,-64.4,-38.1437,-29.246382745366287,-35.153617254633716,-8.897317254633716,35.153617254633716,8.897317254633716,-2.79,0.34898859301418445,-3.1389885930141843,3.1389885930141843,2.15,0.570035710375656,1.579964289624344,1.579964289624344,0.7,0.45,0.32,0.86,0.8,False,False,full,71,31,383,16,linear,-0.2705094869167766,-55.56446532378772,78.98744457190647,True,0.9712,0.0653,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
77,7.7,calibration_0_80,-59.58,-39.4475,-30.566420209568186,-29.013579790431812,-8.881079790431812,29.013579790431812,8.881079790431812,-2.86,0.28412977060537525,-3.144129770605375,3.144129770605375,2.79,0.3743133275589668,2.415686672441033,2.415686672441033,0.7,0.44,0.31,0.88,0.79,False,False,full,71,31,321,12,linear,-0.2705094869167766,-55.56446532378772,75.19815489757707,True,0.977,0.1371,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
78,7.8,calibration_0_80,-69.95,-36.6423,-31.770892086492207,-38.17910791350779,-4.871407913507792,38.17910791350779,4.871407913507792,-3.16,0.21205167997791766,-3.372051679977918,3.372051679977918,2.31,0.25009607757460434,2.059903922425396,2.059903922425396,0.62,0.25,0.15,0.81,0.79,False,False,full,58,16,71,16,linear,-0.2705094869167766,-55.56446532378772,195.16055569709772,True,0.9642,0.1972,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
79,7.9,calibration_0_80,-63.13,-38.4872,-33.00017303594539,-30.129826964054615,-5.487026964054614,30.129826964054615,5.487026964054614,-4.23,0.1445572517115067,-4.374557251711507,4.374557251711507,2.79,0.332716591632469,2.4572834083675312,2.4572834083675312,0.64,0.25,0.15,0.88,0.79,False,False,full,49,17,102,6,linear,-0.2705094869167766,-55.56446532378772,143.39921234093302,True,0.9743,0.2059,"[""yaw_sign_reference_flip"", ""large_temporal_jump"", ""high_cluster_ambiguity"", ""low_line_support_consistency""]"
80,8.0,calibration_0_80,-65.51,-37.8434,-34.40953462040818,-31.100465379591824,-3.433865379591822,31.100465379591824,3.433865379591822,-1.85,0.07534395005970325,-1.9253439500597034,1.9253439500597034,2.7,0.3689848200642502,2.33101517993575,2.33101517993575,0.71,0.54,0.43,0.81,0.77,False,False,full,52,12,51,7,linear,-0.2705094869167766,-55.56446532378772,41.841455519615906,True,0.9961,0.3725,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
81,8.1,validation_81_153,-67.03,-37.4322,-35.75787619968955,-31.272123800310453,-1.6743238003104537,31.272123800310453,1.6743238003104537,-1.96,-0.0008594366926962349,-1.9591405633073038,1.9591405633073038,3.15,0.3185645340927377,2.831435465907262,2.831435465907262,0.72,0.53,0.42,0.84,0.78,False,False,full,60,25,200,10,linear,-0.2705094869167766,-55.56446532378772,30.85099674240691,True,0.9963,0.53,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
82,8.2,validation_81_153,-65.27,-37.9083,-37.12203141411652,-28.147968585883476,-0.7862685858834766,28.147968585883476,0.7862685858834766,-2.74,-0.0861728523876758,-2.6538271476123243,2.6538271476123243,-1.57,0.3199396328010517,-1.8899396328010518,1.8899396328010518,0.7,0.54,0.43,0.8,0.76,False,False,full,61,33,374,7,linear,-0.2705094869167766,-55.56446532378772,35.33620381421858,True,0.967,0.7406,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
83,8.3,validation_81_153,-67.21,-37.3835,-38.675434588275216,-28.534565411724778,1.2919345882752182,28.534565411724778,1.2919345882752182,-1.09,-0.0888084582452776,-1.0011915417547226,1.0011915417547226,2.23,0.46392392671742755,1.7660760732825724,1.7660760732825724,0.71,0.54,0.43,0.83,0.77,False,False,full,70,40,546,6,linear,-0.2705094869167766,-55.56446532378772,39.170001276487156,True,0.9813,0.5201,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
84,8.4,validation_81_153,-67.94,-37.1861,-40.103188117961714,-27.836811882038283,2.917088117961711,27.836811882038283,2.917088117961711,-2.35,-0.06686417469176707,-2.283135825308233,2.283135825308233,-0.0,0.63684258928791,-0.63684258928791,0.63684258928791,0.7,0.54,0.43,0.79,0.77,False,False,full,72,33,364,13,linear,-0.2705094869167766,-55.56446532378772,18.410662671397603,True,0.9738,0.5852,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
85,8.5,validation_81_153,-67.43,-37.324,-41.54205702887375,-25.887942971126257,4.218057028873751,25.887942971126257,4.218057028873751,-0.12,-0.02223076245107594,-0.09776923754892405,0.09776923754892405,-1.85,0.7326984284132968,-2.582698428413297,2.582698428413297,0.7,0.54,0.43,0.79,0.76,False,False,full,71,28,249,12,linear,-0.2705094869167766,-55.56446532378772,11.758507558359446,True,0.9655,0.494,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
86,8.6,validation_81_153,-63.52,-38.3817,-43.128519867811484,-20.39148013218852,4.746819867811482,20.39148013218852,4.746819867811482,-0.95,-5.729577951308232e-05,-0.9499427042204869,0.9499427042204869,-0.0,0.6992376931776566,-0.6992376931776566,0.6992376931776566,0.7,0.54,0.43,0.79,0.78,False,False,full,73,33,318,15,linear,-0.2705094869167766,-55.56446532378772,74.60695141875193,True,0.9744,0.5881,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
87,8.7,validation_81_153,-66.31,-37.627,-44.565669905338126,-21.744330094661876,6.9386699053381236,21.744330094661876,6.9386699053381236,4.72,0.0022345354010102104,4.7177654645989895,4.7177654645989895,-0.0,0.5610975687716152,-0.5610975687716152,0.5610975687716152,0.7,0.53,0.42,0.8,0.77,False,False,full,68,39,530,9,linear,-0.2705094869167766,-55.56446532378772,52.55353556136835,True,0.9658,0.5887,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
88,8.8,validation_81_153,-61.15,-39.0228,-45.99714766069298,-15.152852339307017,6.974347660692985,15.152852339307017,6.974347660692985,4.77,0.04549284893338736,4.724507151066613,4.724507151066613,-0.0,0.4671324903701602,-0.4671324903701602,0.4671324903701602,0.69,0.54,0.43,0.76,0.78,False,False,full,64,34,340,7,linear,-0.2705094869167766,-55.56446532378772,87.13776047156595,True,0.9745,0.8147,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
89,8.9,validation_81_153,-63.28,-38.4466,-47.532158889627965,-15.747841110372036,9.085558889627968,15.747841110372036,9.085558889627968,-0.82,0.0716197243913529,-0.8916197243913528,0.8916197243913528,-0.0,0.5994284452658674,-0.5994284452658674,0.5994284452658674,0.71,0.54,0.43,0.81,0.78,False,False,full,61,37,478,10,linear,-0.2705094869167766,-55.56446532378772,32.65226485253349,True,0.9688,0.6025,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
90,9.0,validation_81_153,-62.57,-38.6387,-48.907314893721455,-13.662685106278545,10.268614893721455,13.662685106278545,10.268614893721455,1.4,0.08697499330085896,1.313025006699141,1.313025006699141,-0.0,0.740547950206589,-0.740547950206589,0.740547950206589,0.71,0.54,0.43,0.81,0.78,False,False,full,70,42,635,13,linear,-0.2705094869167766,-55.56446532378772,11.466930714014115,True,0.949,0.6362,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
91,9.1,validation_81_153,-63.42,-38.4088,-50.3089988437295,-13.111001156270504,11.900198843729498,13.111001156270504,11.900198843729498,2.57,0.10158541707669497,2.468414582923305,2.468414582923305,-0.0,0.698091777587395,-0.698091777587395,0.698091777587395,0.72,0.54,0.43,0.82,0.79,False,False,full,77,48,763,17,linear,-0.2705094869167766,-55.56446532378772,13.720878251773915,True,0.9601,0.713,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
92,9.2,validation_81_153,-61.53,-38.92,-51.83123311383307,-9.69876688616693,12.91123311383307,9.69876688616693,12.91123311383307,2.12,0.1137321223334684,2.0062678776665317,2.0062678776665317,-0.0,0.5569722726466733,-0.5569722726466733,0.5569722726466733,0.71,0.54,0.43,0.81,0.78,False,False,full,79,48,812,11,linear,-0.2705094869167766,-55.56446532378772,28.800085069318875,True,0.9539,0.6872,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
93,9.3,validation_81_153,-59.08,-39.5828,-53.17361593204508,-5.906384067954917,13.590815932045082,5.906384067954917,13.590815932045082,3.61,0.1883312272595016,3.421668772740498,3.421668772740498,-0.0,0.5125680435240345,-0.5125680435240345,0.5125680435240345,0.74,0.54,0.43,0.87,0.82,False,False,full,70,40,612,16,linear,-0.2705094869167766,-55.56446532378772,32.72213318229722,True,0.9748,0.817,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
94,9.4,validation_81_153,-59.5,-39.4692,-54.528260047072884,-4.971739952927116,15.059060047072883,4.971739952927116,15.059060047072883,2.61,0.32389304158745436,2.2861069584125455,2.2861069584125455,-0.94,0.4251346839870709,-1.3651346839870708,1.3651346839870708,0.71,0.54,0.43,0.78,0.81,False,False,full,64,34,398,16,linear,-0.2705094869167766,-55.56446532378772,7.101443515229824,True,0.9625,0.8191,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
95,9.5,validation_81_153,-57.36,-40.048,-56.03531093560549,-1.3246890643945122,15.987310935605485,1.3246890643945122,15.987310935605485,2.13,0.38393901851716467,1.7460609814828352,1.7460609814828352,-0.0,0.2078690880734627,-0.2078690880734627,0.2078690880734627,0.73,0.54,0.43,0.82,0.82,False,False,full,67,42,582,13,linear,-0.2705094869167766,-55.56446532378772,25.590781543360524,True,0.9337,0.9347,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
96,9.6,validation_81_153,-57.63,-39.975,-57.4478237879415,-0.18217621205850065,17.4728237879415,0.18217621205850065,17.4728237879415,0.79,0.3579267346182253,0.43207326538177476,0.43207326538177476,-0.0,-0.001059971920992023,0.001059971920992023,0.001059971920992023,0.82,0.79,0.79,0.87,0.81,False,False,full,58,38,441,13,linear,-0.2705094869167766,-55.56446532378772,4.377133765376606,True,0.4764,0.9977,"[""yaw_sign_reference_flip""]"
97,9.7,validation_81_153,-55.67,-40.5052,-58.860336640277524,3.190336640277522,18.35513664027752,3.190336640277522,18.35513664027752,0.21,0.33191445071928594,-0.12191445071928594,0.12191445071928594,-0.0,-0.2099890319154467,0.2099890319154467,0.2099890319154467,0.72,0.54,0.43,0.8,0.83,False,False,full,56,34,398,12,linear,-0.2705094869167766,-55.56446532378772,21.231874622840095,True,0.8352,0.9648,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
98,9.8,validation_81_153,-51.48,-41.6386,-60.2853972683269,8.805397268326907,18.646797268326907,8.805397268326907,18.646797268326907,-2.04,0.3378159160091334,-2.3778159160091334,2.3778159160091334,-0.0,-0.24293410513546904,0.24293410513546904,0.24293410513546904,0.73,0.54,0.49,0.84,0.81,False,False,full,39,22,153,8,linear,-0.2705094869167766,-55.56446532378772,39.4626354923236,True,0.5618,0.9804,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
99,9.9,validation_81_153,-51.01,-41.7658,-61.857135091929784,10.847135091929786,20.091335091929786,10.847135091929786,20.091335091929786,-1.48,0.36560436907297833,-1.8456043690729782,1.8456043690729782,-1.68,-0.3064751246154773,-1.3735248753845226,1.3735248753845226,0.82,0.79,0.79,0.84,0.83,False,False,full,39,20,119,13,linear,-0.2705094869167766,-55.56446532378772,5.607896218725843,True,0.5342,0.9748,"[""yaw_sign_reference_flip""]"
100,10.0,validation_81_153,-50.52,-41.8983,-63.31760451171826,12.797604511718255,21.41930451171826,12.797604511718255,21.41930451171826,-1.71,0.4528085454918896,-2.1628085454918895,2.1628085454918895,-0.94,-0.3793553561561181,-0.5606446438438819,0.5606446438438819,0.84,0.8,0.8,0.88,0.84,False,False,full,33,18,110,6,linear,-0.2705094869167766,-55.56446532378772,13.965113676587093,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
101,10.1,validation_81_153,-45.92,-43.1427,-64.88269602489761,18.96269602489761,21.739996024897614,18.96269602489761,21.739996024897614,-1.35,0.5645926113219132,-1.9145926113219134,1.9145926113219134,-1.18,-0.5172662974441072,-0.6627337025558927,0.6627337025558927,0.82,0.8,0.8,0.85,0.81,False,False,full,40,19,123,14,linear,-0.2705094869167766,-55.56446532378772,33.974586090193924,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
102,10.2,validation_81_153,-42.21,-44.1463,-66.2381995766181,24.0281995766181,22.091899576618104,24.0281995766181,22.091899576618104,-0.48,0.6772361138446331,-1.157236113844633,1.157236113844633,-1.85,-0.6406814065152865,-1.2093185934847135,1.2093185934847135,0.8,0.79,0.79,0.79,0.83,False,False,full,34,17,95,8,linear,-0.2705094869167766,-55.56446532378772,23.65842978728726,True,0.4751,0.9579,"[""yaw_sign_reference_flip""]"
103,10.3,validation_81_153,-39.78,-44.8036,-67.58367636692383,27.803676366923824,22.780076366923822,27.803676366923824,22.780076366923822,-1.08,0.7219841176443503,-1.8019841176443503,1.8019841176443503,-0.0,-0.7144783705281366,0.7144783705281366,0.7144783705281366,0.73,0.54,0.49,0.84,0.81,False,False,full,43,21,166,15,linear,-0.2705094869167766,-55.56446532378772,14.10548829356853,True,0.5922,0.8735,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
104,10.4,validation_81_153,-37.53,-45.4122,-69.05537575949685,31.525375759496853,23.643175759496856,31.525375759496853,23.643175759496856,-0.78,0.67792366319879,-1.4579236631987902,1.4579236631987902,-1.29,-0.8056932515129637,-0.48430674848703636,0.48430674848703636,0.79,0.79,0.79,0.79,0.8,False,False,full,36,20,152,10,linear,-0.2705094869167766,-55.56446532378772,12.053986892310844,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
105,10.5,validation_81_153,-32.42,-46.7945,-70.42703672104005,38.00703672104005,23.632536721040054,38.00703672104005,23.632536721040054,-0.63,0.6167317706788181,-1.2467317706788181,1.2467317706788181,-0.0,-0.8417895926062055,0.8417895926062055,0.8417895926062055,0.81,0.79,0.79,0.84,0.81,False,False,full,43,25,234,8,linear,-0.2705094869167766,-55.56446532378772,24.90983741416228,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
106,10.6,validation_81_153,-32.22,-46.8486,-71.7958901893871,39.575890189387096,24.947290189387097,39.575890189387096,24.947290189387097,-0.01,0.5927821348423497,-0.6027821348423497,0.6027821348423497,-0.0,-0.8927828363728487,0.8927828363728487,0.8927828363728487,0.79,0.8,0.8,0.78,0.8,False,False,full,44,31,386,4,linear,-0.2705094869167766,-55.56446532378772,3.708382396679196,True,0.477,0.9974,"[""yaw_sign_reference_flip""]"
